Comparativo Ciudades,,,,,,,,
,,,,,,,,
Fecha,País,Ciudad,Casos confirmados acumulad,Fallecidos,Población (millones),Año población,Casos millón hab,Fallecidos millón hab
2/10/2020,Brasil,Sao Paulo,295234,12891,12252023,2017,24097,1052
2/10/2020,Estados Unidos,Miami,171876,3330,2761581,2018,62238,1206
2/10/2020,Estados Unidos,New York,245885,23823,8398748,2018,29276,2836
2/10/2020,España,Madrid,240959,9473,3266126,2020,73775,2900
3/10/2020,Colombia,Bogotá,273481,6874,7743955,2020,35315,888
3/10/2020,Argentina,Buenos Aires,223179,4968,3075646,2020,72563,1615
3/10/2020,Brasil,Brasilia,195413,3325,3015268,2019,64808,1103
3/10/2020,Chile,Santiago de Chile,288266,9334,7460708,2020,38638,1251
3/10/2020,Ecuador,Quito,38246,1626,2011388,2020,19015,808
3/10/2020,Ecuador,Guayaquil,14044,2360,2011388,2020,6982,1173
3/10/2020,México,Ciudad de México,130293,9797,8985339,2015,14501,1090
3/10/2020,Perú,Lima,327139,13209,9485405,2017,34489,1393
3/10/2020,Uruguay,Montevideo,1287,31,1351162,2020,953,23
3/10/2020,Brasil,Sao Paulo,295301,12899,12252023,2017,24102,1053
3/10/2020,Estados Unidos,Miami,172205,3334,2761581,2018,62357,1207
3/10/2020,Estados Unidos,New York,246417,23828,8398748,2018,29340,2837
3/10/2020,España,Madrid,240959,9473,3266126,2020,73775,2900
4/10/2020,Colombia,Bogotá,274829,6898,7743955,2020,35489,891
4/10/2020,Argentina,Buenos Aires,224194,5030,3075646,2020,72893,1635
4/10/2020,Brasil,Brasilia,195967,3346,3015268,2019,64992,1110
4/10/2020,Chile,Santiago de Chile,288628,9357,7460708,2020,38686,1254
4/10/2020,Ecuador,Quito,38246,1626,2011388,2020,19015,808
4/10/2020,Ecuador,Guayaquil,14044,2360,2011388,2020,6982,1173
4/10/2020,México,Ciudad de México,130964,9824,8985339,2015,14575,1093
4/10/2020,Perú,Lima,327704,13252,9485405,2017,34548,1397
4/10/2020,Uruguay,Montevideo,1294,31,1351162,2020,958,23
4/10/2020,Brasil,Sao Paulo,295425,12916,12252023,2017,24112,1054
4/10/2020,Estados Unidos,Miami,172398,3334,2761581,2018,62427,1207
4/10/2020,Estados Unidos,New York,246883,23834,8398748,2018,29395,2838
4/10/2020,España,Madrid,247575,9502,3266126,2020,75801,2909
5/10/2020,Colombia,Bogotá,276839,6917,7743955,2020,35749,893
5/10/2020,Argentina,Buenos Aires,227392,5180,3075646,2020,73933,1684
5/10/2020,Brasil,Brasilia,196787,3364,3015268,2019,65264,1116
5/10/2020,Chile,Santiago de Chile,288872,9384,7460708,2020,38719,1258
5/10/2020,Ecuador,Quito,39102,1698,2011388,2020,19440,844
5/10/2020,Ecuador,Guayaquil,14104,2362,2011388,2020,7012,1174
5/10/2020,México,Ciudad de México,132156,9860,8985339,2015,14708,1097
5/10/2020,Perú,Lima,328739,13283,9485405,2017,34657,1400
5/10/2020,Uruguay,Montevideo,1297,32,1351162,2020,960,24
5/10/2020,Brasil,Sao Paulo,296593,12962,12252023,2017,24208,1058
5/10/2020,Estados Unidos,Miami,172849,3349,2761581,2018,62591,1213
5/10/2020,Estados Unidos,New York,247452,23839,8398748,2018,29463,2838
5/10/2020,España,Madrid,252762,9628,3266126,2020,77389,2948
6/10/2020,Colombia,Bogotá,279249,6942,7743955,2020,36060,896
6/10/2020,Argentina,Buenos Aires,227392,5180,3075646,2020,73933,1684
6/10/2020,Brasil,Brasilia,197369,3378,3015268,2019,65457,1120
6/10/2020,Chile,Santiago de Chile,289158,9404,7460708,2020,38757,1260
6/10/2020,Ecuador,Quito,39102,1698,2011388,2020,19440,844
6/10/2020,Ecuador,Guayaquil,14104,2362,2011388,2020,7012,1174
6/10/2020,México,Ciudad de México,133106,9913,8985339,2015,14814,1103
6/10/2020,Perú,Lima,329869,13327,9485405,2017,34776,1405
6/10/2020,Uruguay,Montevideo,1312,32,1351162,2020,971,24
6/10/2020,Brasil,Sao Paulo,297583,13005,12252023,2017,24288,1061
6/10/2020,Estados Unidos,Miami,173280,3368,2761581,2018,62747,1220
6/10/2020,Estados Unidos,New York,248000,23852,8398748,2018,29528,2840
6/10/2020,España,Madrid,255615,9634,3266126,2020,78262,2950
7/10/2020,Colombia,Bogotá,281534,6982,7743955,2020,36355,902
7/10/2020,Argentina,Buenos Aires,229136,5257,3075646,2020,74500,1709
7/10/2020,Brasil,Brasilia,198192,3391,3015268,2019,65729,1125
7/10/2020,Chile,Santiago de Chile,289470,9426,7460708,2020,38799,1263
7/10/2020,Ecuador,Quito,39102,1698,2011388,2020,19440,844
7/10/2020,Ecuador,Guayaquil,14104,2362,2011388,2020,7012,1174
7/10/2020,México,Ciudad de México,137223,10675,8985339,2015,15272,1188
7/10/2020,Perú,Lima,330860,13364,9485405,2017,34881,1409
7/10/2020,Uruguay,Montevideo,1318,32,1351162,2020,975,24
7/10/2020,Brasil,Sao Paulo,298405,13056,12252023,2017,24356,1066
7/10/2020,Estados Unidos,Miami,173721,3387,2761581,2018,62906,1226
7/10/2020,Estados Unidos,New York,248696,23855,8398748,2018,29611,2840
7/10/2020,España,Madrid,258767,9637,3266126,2020,79228,2951
8/10/2020,Colombia,Bogotá,282794,7015,7743955,2020,36518,906
8/10/2020,Argentina,Buenos Aires,230831,5353,3075646,2020,75051,1740
8/10/2020,Brasil,Brasilia,198807,3398,3015268,2019,65933,1127
8/10/2020,Chile,Santiago de Chile,289899,9448,7460708,2020,38857,1266
8/10/2020,Ecuador,Quito,39102,1698,2011388,2020,19440,844
8/10/2020,Ecuador,Guayaquil,14104,2362,2011388,2020,7012,1174
8/10/2020,México,Ciudad de México,137223,10675,8985339,2015,15272,1188
8/10/2020,Perú,Lima,331994,13383,9485405,2017,35001,1411
8/10/2020,Uruguay,Montevideo,1331,32,1351162,2020,985,24
8/10/2020,Brasil,Sao Paulo,299207,13094,12252023,2017,24421,1069
8/10/2020,Estados Unidos,Miami,174112,3409,2761581,2018,63048,1234
8/10/2020,Estados Unidos,New York,249320,23859,8398748,2018,29685,2841
8/10/2020,España,Madrid,261762,9739,3266126,2020,80144,2982
9/10/2020,Colombia,Bogotá,284824,7045,7743955,2020,36780,910
9/10/2020,Argentina,Buenos Aires,232592,5407,3075646,2020,75624,1758
9/10/2020,Brasil,Brasilia,199569,3412,3015268,2019,66186,1132
9/10/2020,Chile,Santiago de Chile,290232,9470,7460708,2020,38901,1269
9/10/2020,Ecuador,Quito,39102,1698,2011388,2020,19440,844
9/10/2020,Ecuador,Guayaquil,14104,2362,2011388,2020,7012,1174
9/10/2020,México,Ciudad de México,137223,10675,8985339,2015,15272,1188
9/10/2020,Perú,Lima,333327,13413,9485405,2017,35141,1414
9/10/2020,Uruguay,Montevideo,1342,33,1351162,2020,993,24
9/10/2020,Brasil,Sao Paulo,300487,13124,12252023,2017,24526,1071
9/10/2020,Estados Unidos,Miami,174112,3409,2761581,2018,63048,1234
9/10/2020,Estados Unidos,New York,249825,23861,8398748,2018,29746,2841
9/10/2020,España,Madrid,261762,9739,3266126,2020,80144,2982
10/10/2020,Colombia,Bogotá,286311,7072,7743955,2020,36972,913
10/10/2020,Argentina,Buenos Aires,235429,5525,3075646,2020,76546,1796
10/10/2020,Brasil,Brasilia,200035,3424,3015268,2019,66341,1136
10/10/2020,Chile,Santiago de Chile,290232,9470,7460708,2020,38901,1269
10/10/2020,Ecuador,Quito,42008,1738,2011388,2020,20885,864
10/10/2020,Ecuador,Guayaquil,14224,2363,2011388,2020,7072,1175
10/10/2020,México,Ciudad de México,139377,10865,8985339,2015,15512,1209
10/10/2020,Perú,Lima,334249,13450,9485405,2017,35238,1418
10/10/2020,Uruguay,Montevideo,1352,33,1351162,2020,1001,24
10/10/2020,Brasil,Sao Paulo,300905,13128,12252023,2017,24560,1071
10/10/2020,Estados Unidos,Miami,175118,3439,2761581,2018,63412,1245
10/10/2020,Estados Unidos,New York,250364,23865,8398748,2018,29810,2841
10/10/2020,España,Madrid,261762,9739,3266126,2020,80144,2982
11/10/2020,Colombia,Bogotá,287845,7108,7743955,2020,37170,918
11/10/2020,Argentina,Buenos Aires,235429,5525,3075646,2020,76546,1796
11/10/2020,Brasil,Brasilia,200412,3439,3015268,2019,66466,1141
11/10/2020,Chile,Santiago de Chile,290232,9470,7460708,2020,38901,1269
11/10/2020,Ecuador,Quito,42008,1738,2011388,2020,20885,864
11/10/2020,Ecuador,Guayaquil,14224,2363,2011388,2020,7072,1175
11/10/2020,México,Ciudad de México,139843,10865,8985339,2015,15563,1209
11/10/2020,Perú,Lima,334765,13473,9485405,2017,35293,1420
11/10/2020,Uruguay,Montevideo,1360,34,1351162,2020,1007,25
11/10/2020,Brasil,Sao Paulo,301021,13134,12252023,2017,24569,1072
11/10/2020,Estados Unidos,Miami,175397,3445,2761581,2018,63513,1247
11/10/2020,Estados Unidos,New York,250757,23869,8398748,2018,29856,2842
11/10/2020,España,Madrid,266896,9786,3266126,2020,81716,2996
12/10/2020,Colombia,Bogotá,288870,7129,7743955,2020,37303,921
12/10/2020,Argentina,Buenos Aires,236493,5589,3075646,2020,76892,1817
12/10/2020,Brasil,Brasilia,201230,3466,3015268,2019,66737,1149
12/10/2020,Chile,Santiago de Chile,291182,9531,7460708,2020,39029,1277
12/10/2020,Ecuador,Quito,42841,1745,2011388,2020,21299,868
12/10/2020,Ecuador,Guayaquil,14261,2363,2011388,2020,7090,1175
12/10/2020,México,Ciudad de México,141240,10865,8985339,2015,15719,1209
12/10/2020,Perú,Lima,335764,13503,9485405,2017,35398,1424
12/10/2020,Uruguay,Montevideo,1365,34,1351162,2020,1010,25
12/10/2020,Brasil,Sao Paulo,301209,13142,12252023,2017,24584,1073
12/10/2020,Estados Unidos,Miami,175837,3465,2761581,2018,63673,1255
12/10/2020,Estados Unidos,New York,251302,23876,8398748,2018,29921,2843
12/10/2020,España,Madrid,268022,9789,3266126,2020,82061,2997
13/10/2020,Colombia,Bogotá,290333,7155,7743955,2020,37492,924
13/10/2020,Argentina,Buenos Aires,238013,5656,3075646,2020,77386,1839
13/10/2020,Brasil,Brasilia,202058,3488,3015268,2019,67012,1157
13/10/2020,Chile,Santiago de Chile,291433,9455,7460708,2020,39062,1267
13/10/2020,Ecuador,Quito,42841,1745,2011388,2020,21299,868
13/10/2020,Ecuador,Guayaquil,14261,2363,2011388,2020,7090,1175
13/10/2020,México,Ciudad de México,142379,10922,8985339,2015,15846,1216
13/10/2020,Perú,Lima,337028,13542,9485405,2017,35531,1428
13/10/2020,Uruguay,Montevideo,1396,34,1351162,2020,1033,25
13/10/2020,Brasil,Sao Paulo,302223,13196,12252023,2017,24667,1077
13/10/2020,Estados Unidos,Miami,176271,3485,2761581,2018,63830,1262
13/10/2020,Estados Unidos,New York,251766,23892,8398748,2018,29977,2845
13/10/2020,España,Madrid,270745,9837,3266126,2020,82895,3012
14/10/2020,Colombia,Bogotá,291544,7186,7743955,2020,37648,928
14/10/2020,Argentina,Buenos Aires,239666,5717,3075646,2020,77924,1859
14/10/2020,Brasil,Brasilia,202786,3499,3015268,2019,67253,1160
14/10/2020,Chile,Santiago de Chile,291676,9563,7460708,2020,39095,1282
14/10/2020,Ecuador,Quito,43977,1760,2011388,2020,21864,875
14/10/2020,Ecuador,Guayaquil,14344,2365,2011388,2020,7131,1176
14/10/2020,México,Ciudad de México,143549,10957,8985339,2015,15976,1219
14/10/2020,Perú,Lima,338032,13558,9485405,2017,35637,1429
14/10/2020,Uruguay,Montevideo,1408,34,1351162,2020,1042,25
14/10/2020,Brasil,Sao Paulo,303298,13218,12252023,2017,24755,1079
14/10/2020,Estados Unidos,Miami,176809,3501,2761581,2018,64025,1268
14/10/2020,Estados Unidos,New York,252274,23894,8398748,2018,30037,2845
14/10/2020,España,Madrid,273615,9876,3266126,2020,83774,3024
15/10/2020,Colombia,Bogotá,292964,7212,7743955,2020,37831,931
15/10/2020,Argentina,Buenos Aires,241341,5800,3075646,2020,78468,1886
15/10/2020,Brasil,Brasilia,203576,3526,3015268,2019,67515,1169
15/10/2020,Chile,Santiago de Chile,292059,9581,7460708,2020,39146,1284
15/10/2020,Ecuador,Quito,43977,1760,2011388,2020,21864,875
15/10/2020,Ecuador,Guayaquil,14344,2365,2011388,2020,7131,1176
15/10/2020,México,Ciudad de México,143549,10957,8985339,2015,15976,1219
15/10/2020,Perú,Lima,338944,13585,9485405,2017,35733,1432
15/10/2020,Uruguay,Montevideo,1427,34,1351162,2020,1056,25
15/10/2020,Brasil,Sao Paulo,304364,13265,12252023,2017,24842,1083
15/10/2020,Estados Unidos,Miami,177339,3520,2761581,2018,64216,1275
15/10/2020,Estados Unidos,New York,252934,23892,8398748,2018,30116,2845
15/10/2020,España,Madrid,276790,9979,3266126,2020,84746,3055
16/10/2020,Colombia,Bogotá,294032,7237,7743955,2020,37969,935
16/10/2020,Argentina,Buenos Aires,243065,5858,3075646,2020,79029,1905
16/10/2020,Brasil,Brasilia,204304,3539,3015268,2019,67756,1174
16/10/2020,Chile,Santiago de Chile,292430,9601,7460708,2020,39196,1287
16/10/2020,Ecuador,Quito,43977,1760,2011388,2020,21864,875
16/10/2020,Ecuador,Guayaquil,14344,2365,2011388,2020,7131,1176
16/10/2020,México,Ciudad de México,146167,11050,8985339,2015,16267,1230
16/10/2020,Perú,Lima,340111,13613,9485405,2017,35856,1435
16/10/2020,Uruguay,Montevideo,1458,34,1351162,2020,1079,25
16/10/2020,Brasil,Sao Paulo,305379,13283,12252023,2017,24925,1084
16/10/2020,Estados Unidos,Miami,177893,3537,2761581,2018,64417,1281
16/10/2020,Estados Unidos,New York,253740,23903,8398748,2018,30212,2846
16/10/2020,España,Madrid,276790,9979,3266126,2020,84746,3055
17/10/2020,Colombia,Bogotá,295594,7277,7743955,2020,38171,940
17/10/2020,Argentina,Buenos Aires,244299,5921,3075646,2020,79430,1925
17/10/2020,Brasil,Brasilia,204957,3545,3015268,2019,67973,1176
17/10/2020,Chile,Santiago de Chile,292804,9614,7460708,2020,39246,1289
17/10/2020,Ecuador,Quito,45448,1767,2011388,2020,22595,878
17/10/2020,Ecuador,Guayaquil,14509,2365,2011388,2020,7213,1176
17/10/2020,México,Ciudad de México,146167,11050,8985339,2015,16267,1230
17/10/2020,Perú,Lima,340995,13628,9485405,2017,35949,1437
17/10/2020,Uruguay,Montevideo,1468,34,1351162,2020,1086,25
17/10/2020,Brasil,Sao Paulo,305379,13283,12252023,2017,24925,1084
17/10/2020,Estados Unidos,Miami,178354,3540,2761581,2018,64584,1282
17/10/2020,Estados Unidos,New York,254352,23885,8398748,2018,30285,2844
17/10/2020,España,Madrid,276790,9979,3266126,2020,84746,3055
18/10/2020,Colombia,Bogotá,297173,7302,7743955,2020,38375,943
18/10/2020,Argentina,Buenos Aires,245149,5967,3075646,2020,79707,1940
18/10/2020,Brasil,Brasilia,205709,3561,3015268,2019,68222,1181
18/10/2020,Chile,Santiago de Chile,293194,9630,7460708,2020,39298,1291
18/10/2020,Ecuador,Quito,45448,1767,2011388,2020,22595,878
18/10/2020,Ecuador,Guayaquil,14509,2365,2011388,2020,7213,1176
18/10/2020,México,Ciudad de México,146952,11061,8985339,2015,16355,1231
18/10/2020,Perú,Lima,341495,13660,9485405,2017,36002,1440
18/10/2020,Uruguay,Montevideo,1484,34,1351162,2020,1098,25
18/10/2020,Brasil,Sao Paulo,305540,13294,12252023,2017,24938,1085
18/10/2020,Estados Unidos,Miami,178726,3547,2761581,2018,64719,1284
18/10/2020,Estados Unidos,New York,254771,23922,8398748,2018,30334,2848
18/10/2020,España,Madrid,281388,10014,3266126,2020,86153,3066
19/10/2020,Colombia,Bogotá,298170,7322,7743955,2020,38504,946
19/10/2020,Argentina,Buenos Aires,246301,6034,3075646,2020,80081,1962
19/10/2020,Brasil,Brasilia,206265,3575,3015268,2019,68407,1186
19/10/2020,Chile,Santiago de Chile,293436,9650,7460708,2020,39331,1293
19/10/2020,Ecuador,Quito,45448,1767,2011388,2020,22595,878
19/10/2020,Ecuador,Guayaquil,14509,2365,2011388,2020,7213,1176
19/10/2020,México,Ciudad de México,147663,11101,8985339,2015,16434,1235
19/10/2020,Perú,Lima,342463,13686,9485405,2017,36104,1443
19/10/2020,Uruguay,Montevideo,1515,35,1351162,2020,1121,26
19/10/2020,Brasil,Sao Paulo,306428,13337,12252023,2017,25010,1089
19/10/2020,Estados Unidos,Miami,179286,3561,2761581,2018,64922,1289
19/10/2020,Estados Unidos,New York,255207,23924,8398748,2018,30386,2849
19/10/2020,España,Madrid,283130,10059,3266126,2020,86687,3080
20/10/2020,Colombia,Bogotá,299713,7345,7743955,2020,38703,948
20/10/2020,Argentina,Buenos Aires,247695,6111,3075646,2020,80534,1987
20/10/2020,Brasil,Brasilia,207080,3587,3015268,2019,68677,1190
20/10/2020,Chile,Santiago de Chile,293680,9666,7460708,2020,39364,1296
20/10/2020,Ecuador,Quito,45448,1767,2011388,2020,22595,878
20/10/2020,Ecuador,Guayaquil,14509,2365,2011388,2020,7213,1176
20/10/2020,México,Ciudad de México,149109,11140,8985339,2015,16595,1240
20/10/2020,Perú,Lima,343569,13717,9485405,2017,36221,1446
20/10/2020,Uruguay,Montevideo,1539,35,1351162,2020,1139,26
20/10/2020,Brasil,Sao Paulo,307230,13358,12252023,2017,25076,1090
20/10/2020,Estados Unidos,Miami,179286,3561,2761581,2018,64922,1289
20/10/2020,Estados Unidos,New York,256046,23926,8398748,2018,30486,2849
20/10/2020,España,Madrid,286527,10123,3266126,2020,87727,3099
21/10/2020,Colombia,Bogotá,302268,7368,7743955,2020,39033,951
21/10/2020,Argentina,Buenos Aires,249131,6172,3075646,2020,81001,2007
21/10/2020,Brasil,Brasilia,207670,3600,3015268,2019,68873,1194
21/10/2020,Chile,Santiago de Chile,294031,9686,7460708,2020,39411,1298
21/10/2020,Ecuador,Quito,47028,1801,2011388,2020,23381,895
21/10/2020,Ecuador,Guayaquil,14651,2365,2011388,2020,7284,1176
21/10/2020,México,Ciudad de México,151975,11251,8985339,2015,16914,1252
21/10/2020,Perú,Lima,344748,13738,9485405,2017,36345,1448
21/10/2020,Uruguay,Montevideo,1563,35,1351162,2020,1157,26
21/10/2020,Brasil,Sao Paulo,308077,13376,12252023,2017,25145,1092
21/10/2020,Estados Unidos,Miami,180497,3585,2761581,2018,65360,1298
21/10/2020,Estados Unidos,New York,256576,23932,8398748,2018,30549,2849
21/10/2020,España,Madrid,290159,10155,3266126,2020,88839,3109
22/10/2020,Colombia,Bogotá,304566,7404,7743955,2020,39330,956
22/10/2020,Argentina,Buenos Aires,250261,6235,3075646,2020,81369,2027
22/10/2020,Brasil,Brasilia,208235,3613,3015268,2019,69060,1198
22/10/2020,Chile,Santiago de Chile,294373,9705,7460708,2020,39456,1301
22/10/2020,Ecuador,Quito,47028,1801,2011388,2020,23381,895
22/10/2020,Ecuador,Guayaquil,14651,2365,2011388,2020,7284,1176
22/10/2020,México,Ciudad de México,151975,11251,8985339,2015,16914,1252
22/10/2020,Perú,Lima,345565,13760,9485405,2017,36431,1451
22/10/2020,Uruguay,Montevideo,1592,35,1351162,2020,1178,26
22/10/2020,Brasil,Sao Paulo,309507,13395,12252023,2017,25262,1093
22/10/2020,Estados Unidos,Miami,181017,3597,2761581,2018,65548,1303
22/10/2020,Estados Unidos,New York,257147,23942,8398748,2018,30617,2851
22/10/2020,España,Madrid,292754,10211,3266126,2020,89633,3126
23/10/2020,Colombia,Bogotá,306114,7432,7743955,2020,39529,960
23/10/2020,Argentina,Buenos Aires,251463,6296,3075646,2020,81759,2047
23/10/2020,Brasil,Brasilia,208761,3623,3015268,2019,69235,1202
23/10/2020,Chile,Santiago de Chile,294729,9727,7460708,2020,39504,1304
23/10/2020,Ecuador,Quito,47028,1801,2011388,2020,23381,895
23/10/2020,Ecuador,Guayaquil,14651,2365,2011388,2020,7284,1176
23/10/2020,México,Ciudad de México,153305,11302,8985339,2015,17062,1258
23/10/2020,Perú,Lima,346439,13778,9485405,2017,36523,1453
23/10/2020,Uruguay,Montevideo,1626,35,1351162,2020,1203,26
23/10/2020,Brasil,Sao Paulo,310693,13427,12252023,2017,25359,1096
23/10/2020,Estados Unidos,Miami,181633,3605,2761581,2018,65771,1305
23/10/2020,Estados Unidos,New York,257902,23943,8398748,2018,30707,2851
23/10/2020,España,Madrid,292754,10211,3266126,2020,89633,3126
24/10/2020,Colombia,Bogotá,308645,7457,7743955,2020,39856,963
24/10/2020,Argentina,Buenos Aires,252318,6343,3075646,2020,82037,2062
24/10/2020,Brasil,Brasilia,209369,3633,3015268,2019,69436,1205
24/10/2020,Chile,Santiago de Chile,295067,9749,7460708,2020,39549,1307
24/10/2020,Ecuador,Quito,47028,1801,2011388,2020,23381,895
24/10/2020,Ecuador,Guayaquil,14651,2365,2011388,2020,7284,1176
24/10/2020,México,Ciudad de México,154778,11348,8985339,2015,17226,1263
24/10/2020,Perú,Lima,347063,13791,9485405,2017,36589,1454
24/10/2020,Uruguay,Montevideo,1666,35,1351162,2020,1233,26
24/10/2020,Brasil,Sao Paulo,311116,13431,12252023,2017,25393,1096
24/10/2020,Estados Unidos,Miami,181942,3612,2761581,2018,65883,1308
24/10/2020,Estados Unidos,New York,258555,23946,8398748,2018,30785,2851
24/10/2020,España,Madrid,292754,10211,3266126,2020,89633,3126
25/10/2020,Colombia,Bogotá,309903,7490,7743955,2020,40019,967
25/10/2020,Argentina,Buenos Aires,253090,6382,3075646,2020,82288,2075
25/10/2020,Brasil,Brasilia,210145,3641,3015268,2019,69694,1208
25/10/2020,Chile,Santiago de Chile,295404,9774,7460708,2020,39595,1310
25/10/2020,Ecuador,Quito,51095,1817,2011388,2020,25403,903
25/10/2020,Ecuador,Guayaquil,14814,2368,2011388,2020,7365,1177
25/10/2020,México,Ciudad de México,155899,11416,8985339,2015,17350,1271
25/10/2020,Perú,Lima,347424,13813,9485405,2017,36627,1456
25/10/2020,Uruguay,Montevideo,1681,36,1351162,2020,1244,27
25/10/2020,Brasil,Sao Paulo,311301,13432,12252023,2017,25408,1096
25/10/2020,Estados Unidos,Miami,182523,3615,2761581,2018,66094,1309
25/10/2020,Estados Unidos,New York,258979,23950,8398748,2018,30835,2852
25/10/2020,España,Madrid,296638,10247,3266126,2020,90823,3137
26/10/2020,Colombia,Bogotá,311102,7514,7743955,2020,40174,970
