Date,Country,City,Cumalative Cases,Population_millions,DateCollected,CasesMillionInhab
2020-05-30,Ecuador,Quito,3652.0,2011388,2020.0,1816.0
2020-06-20,México,Ciudad de México,41777.0,8985339,2015.0,4649.0
2020-06-20,Perú,Lima,135227.0,9485405,2017.0,14256.0
2020-06-20,Uruguay,Montevideo,571.0,1351162,2020.0,423.0
2020-06-20,Brasil,Sao Paulo,105591.0,12252023,2017.0,8618.0
2020-06-20,Estados Unidos,New York,387936.0,8398748,2018.0,46190.0
2020-06-20,España,Madrid,71223.0,3266126,2020.0,21807.0
2020-06-21,Colombia,Bogotá,20709.0,7743955,2020.0,2674.0
2020-06-21,Argentina,Buenos Aires,24034.0,3075646,2020.0,7814.0
2020-06-21,Brasil,Brasilia,33227.0,3015268,2019.0,11020.0
2020-06-21,Chile,Santiago de Chile,198392.0,7460708,2020.0,26592.0
2020-05-31,Ecuador,Quito,3652.0,2011388,2020.0,1816.0
2020-01-06,Ecuador,Quito,3652.0,2011388,2020.0,1816.0
2020-06-21,México,Ciudad de México,42479.0,8985339,2015.0,4728.0
2020-06-21,Perú,Lima,135740.0,9485405,2017.0,14310.0
2020-06-21,Uruguay,Montevideo,574.0,1351162,2020.0,425.0
2020-06-21,Brasil,Sao Paulo,106540.0,12252023,2017.0,8696.0
2020-06-21,Estados Unidos,New York,388488.0,8398748,2018.0,46255.0
2020-06-21,España,Madrid,71248.0,3266126,2020.0,21814.0
2020-06-22,Colombia,Bogotá,21541.0,7743955,2020.0,2782.0
2020-06-22,Argentina,Buenos Aires,25310.0,3075646,2020.0,8229.0
2020-06-22,Brasil,Brasilia,34148.0,3015268,2019.0,11325.0
2020-06-22,Chile,Santiago de Chile,200861.0,7460708,2020.0,26923.0
2020-02-06,Ecuador,Quito,3652.0,2011388,2020.0,1816.0
2020-03-06,Ecuador,Quito,3652.0,2011388,2020.0,1816.0
2020-06-22,México,Ciudad de México,42903.0,8985339,2015.0,4775.0
2020-06-22,Perú,Lima,137346.0,9485405,2017.0,14480.0
2020-06-22,Uruguay,Montevideo,574.0,1351162,2020.0,425.0
2020-06-22,Brasil,Sao Paulo,107731.0,12252023,2017.0,8793.0
2020-06-22,Estados Unidos,New York,389085.0,8398748,2018.0,46327.0
2020-06-22,España,Madrid,71359.0,3266126,2020.0,21848.0
2020-06-23,Colombia,Bogotá,22409.0,7743955,2020.0,2894.0
2020-06-23,Argentina,Buenos Aires,26382.0,3075646,2020.0,8578.0
2020-06-23,Brasil,Brasilia,35368.0,3015268,2019.0,11730.0
2020-06-23,Chile,Santiago de Chile,203211.0,7460708,2020.0,27237.0
2020-04-06,Ecuador,Quito,3652.0,2011388,2020.0,1816.0
2020-05-06,Ecuador,Quito,4038.0,2011388,2020.0,2008.0
2020-06-23,México,Ciudad de México,43596.0,8985339,2015.0,4852.0
2020-06-23,Perú,Lima,138797.0,9485405,2017.0,14633.0
2020-06-23,Uruguay,Montevideo,574.0,1351162,2020.0,425.0
2020-06-23,Brasil,Sao Paulo,110241.0,12252023,2017.0,8998.0
2020-06-23,Estados Unidos,New York,389085.0,8398748,2018.0,46327.0
2020-06-23,España,Madrid,71359.0,3266126,2020.0,21848.0
2020-06-24,Colombia,Bogotá,23367.0,7743955,2020.0,3017.0
2020-06-24,Argentina,Buenos Aires,27859.0,3075646,2020.0,9058.0
2020-06-24,Brasil,Brasilia,37254.0,3015268,2019.0,12355.0
2020-06-24,Chile,Santiago de Chile,206246.0,7460708,2020.0,27644.0
2020-06-06,Ecuador,Quito,4129.0,2011388,2020.0,2053.0
2020-07-06,Ecuador,Quito,4235.0,2011388,2020.0,2106.0
2020-06-24,México,Ciudad de México,44243.0,8985339,2015.0,4924.0
2020-06-24,Perú,Lima,140415.0,9485405,2017.0,14803.0
2020-06-24,Uruguay,Montevideo,575.0,1351162,2020.0,426.0
2020-06-24,Brasil,Sao Paulo,113261.0,12252023,2017.0,9244.0
2020-06-24,Estados Unidos,New York,213348.0,8398748,2018.0,25402.0
2020-06-24,España,Madrid,71579.0,3266126,2020.0,21916.0
2020-06-25,Colombia,Bogotá,24636.0,7743955,2020.0,3181.0
2020-06-25,Argentina,Buenos Aires,29164.0,3075646,2020.0,9482.0
2020-06-25,Brasil,Brasilia,38871.0,3015268,2019.0,12891.0
2020-06-25,Chile,Santiago de Chile,208862.0,7460708,2020.0,27995.0
2020-08-06,Ecuador,Quito,4235.0,2011388,2020.0,2106.0
2020-09-06,Ecuador,Quito,4235.0,2011388,2020.0,2106.0
2020-06-25,México,Ciudad de México,45125.0,8985339,2015.0,5022.0
2020-06-25,Perú,Lima,142142.0,9485405,2017.0,14985.0
2020-06-25,Uruguay,Montevideo,576.0,1351162,2020.0,426.0
2020-06-25,Brasil,Sao Paulo,117311.0,12252023,2017.0,9575.0
2020-06-25,Estados Unidos,New York,214070.0,8398748,2018.0,25488.0
2020-06-25,España,Madrid,71632.0,3266126,2020.0,21932.0
2020-06-26,Colombia,Bogotá,25540.0,7743955,2020.0,3298.0
2020-06-26,Argentina,Buenos Aires,30521.0,3075646,2020.0,9923.0
2020-06-26,Brasil,Brasilia,41326.0,3015268,2019.0,13706.0
2020-06-26,Chile,Santiago de Chile,211819.0,7460708,2020.0,28391.0
2020-10-06,Ecuador,Quito,4452.0,2011388,2020.0,2213.0
2020-11-06,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-26,México,Ciudad de México,45977.0,8985339,2015.0,5117.0
2020-06-26,Perú,Lima,143744.0,9485405,2017.0,15154.0
2020-06-26,Uruguay,Montevideo,579.0,1351162,2020.0,429.0
2020-06-26,Brasil,Sao Paulo,121163.0,12252023,2017.0,9889.0
2020-06-26,Estados Unidos,New York,214434.0,8398748,2018.0,25532.0
2020-06-26,España,Madrid,71839.0,3266126,2020.0,21995.0
2020-06-27,Colombia,Bogotá,27118.0,7743955,2020.0,3502.0
2020-06-27,Argentina,Buenos Aires,31713.0,3075646,2020.0,10311.0
2020-06-27,Brasil,Brasilia,44905.0,3015268,2019.0,14893.0
2020-06-27,Chile,Santiago de Chile,214388.0,7460708,2020.0,28736.0
2020-12-06,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-13,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-27,México,Ciudad de México,46610.0,8985339,2015.0,5187.0
2020-06-27,Perú,Lima,144967.0,9485405,2017.0,15283.0
2020-06-27,Uruguay,Montevideo,579.0,1351162,2020.0,429.0
2020-06-27,Brasil,Sao Paulo,124105.0,12252023,2017.0,10129.0
2020-06-27,Estados Unidos,New York,214750.0,8398748,2018.0,25569.0
2020-06-27,España,Madrid,71881.0,3266126,2020.0,22008.0
2020-06-28,Colombia,Bogotá,27927.0,7743955,2020.0,3606.0
2020-06-28,Argentina,Buenos Aires,32806.0,3075646,2020.0,10666.0
2020-06-28,Brasil,Brasilia,44905.0,3015268,2019.0,14893.0
2020-06-28,Chile,Santiago de Chile,216896.0,7460708,2020.0,29072.0
2020-06-14,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-15,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-28,México,Ciudad de México,47047.0,8985339,2015.0,5236.0
2020-06-28,Perú,Lima,145687.0,9485405,2017.0,15359.0
2020-06-28,Uruguay,Montevideo,580.0,1351162,2020.0,429.0
2020-06-28,Brasil,Sao Paulo,124105.0,12252023,2017.0,10129.0
2020-06-28,Estados Unidos,New York,214750.0,8398748,2018.0,25569.0
2020-06-28,España,Madrid,71885.0,3266126,2020.0,22009.0
2020-06-29,Colombia,Bogotá,29320.0,7743955,2020.0,3786.0
2020-06-29,Argentina,Buenos Aires,34095.0,3075646,2020.0,11085.0
2020-06-29,Brasil,Brasilia,47071.0,3015268,2019.0,15611.0
2020-06-29,Chile,Santiago de Chile,219151.0,7460708,2020.0,29374.0
2020-06-16,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-17,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-29,México,Ciudad de México,47437.0,8985339,2015.0,5279.0
2020-06-29,Perú,Lima,146654.0,9485405,2017.0,15461.0
2020-06-29,Uruguay,Montevideo,580.0,1351162,2020.0,429.0
2020-06-29,Brasil,Sao Paulo,125012.0,12252023,2017.0,10203.0
2020-06-29,Estados Unidos,New York,214750.0,8398748,2018.0,25569.0
2020-06-29,España,Madrid,71950.0,3266126,2020.0,22029.0
2020-06-30,Colombia,Bogotá,30017.0,7743955,2020.0,3876.0
2020-06-30,Argentina,Buenos Aires,35244.0,3075646,2020.0,11459.0
2020-06-30,Brasil,Brasilia,49218.0,3015268,2019.0,16323.0
2020-06-30,Chile,Santiago de Chile,220467.0,7460708,2020.0,29550.0
2020-06-18,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-19,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-30,México,Ciudad de México,48014.0,8985339,2015.0,5344.0
2020-06-30,Perú,Lima,147955.0,9485405,2017.0,15598.0
2020-06-30,Uruguay,Montevideo,581.0,1351162,2020.0,430.0
2020-06-30,Brasil,Sao Paulo,127119.0,12252023,2017.0,10375.0
2020-06-30,Estados Unidos,New York,215179.0,8398748,2018.0,25620.0
2020-06-30,España,Madrid,71950.0,3266126,2020.0,22029.0
2020-01-07,Colombia,Bogotá,31417.0,7743955,2020.0,4057.0
2020-01-07,Argentina,Buenos Aires,36499.0,3075646,2020.0,11867.0
2020-01-07,Brasil,Brasilia,50676.0,3015268,2019.0,16806.0
2020-01-07,Chile,Santiago de Chile,221820.0,7460708,2020.0,29732.0
2020-06-20,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-21,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-01-07,México,Ciudad de México,48568.0,8985339,2015.0,5405.0
2020-01-07,Perú,Lima,149209.0,9485405,2017.0,15730.0
2020-01-07,Uruguay,Montevideo,582.0,1351162,2020.0,431.0
2020-01-07,Brasil,Sao Paulo,129328.0,12252023,2017.0,10556.0
2020-01-07,Estados Unidos,New York,215902.0,8398748,2018.0,25706.0
2020-01-07,España,Madrid,72096.0,3266126,2020.0,22074.0
2020-02-07,Colombia,Bogotá,32726.0,7743955,2020.0,4226.0
2020-02-07,Argentina,Buenos Aires,37847.0,3075646,2020.0,12305.0
2020-02-07,Brasil,Brasilia,52281.0,3015268,2019.0,17339.0
2020-02-07,Chile,Santiago de Chile,223892.0,7460708,2020.0,30009.0
2020-06-22,Ecuador,Quito,4549.0,2011388,2020.0,2262.0
2020-06-23,Ecuador,Quito,5912.0,2011388,2020.0,2939.0
2020-02-07,México,Ciudad de México,49573.0,8985339,2015.0,5517.0
2020-02-07,Perú,Lima,150317.0,9485405,2017.0,15847.0
2020-02-07,Uruguay,Montevideo,583.0,1351162,2020.0,431.0
2020-02-07,Brasil,Sao Paulo,134984.0,12252023,2017.0,11017.0
2020-02-07,Estados Unidos,New York,216362.0,8398748,2018.0,25761.0
2020-02-07,España,Madrid,72168.0,3266126,2020.0,22096.0
2020-03-07,Colombia,Bogotá,35266.0,7743955,2020.0,4554.0
2020-03-07,Argentina,Buenos Aires,39054.0,3075646,2020.0,12698.0
2020-03-07,Brasil,Brasilia,55760.0,3015268,2019.0,18493.0
2020-03-07,Chile,Santiago de Chile,226128.0,7460708,2020.0,30309.0
2020-06-24,Ecuador,Quito,6409.0,2011388,2020.0,3186.0
2020-06-25,Ecuador,Quito,6171.0,2011388,2020.0,3068.0
2020-03-07,México,Ciudad de México,49573.0,8985339,2015.0,5517.0
2020-03-07,Perú,Lima,151682.0,9485405,2017.0,15991.0
2020-03-07,Uruguay,Montevideo,584.0,1351162,2020.0,432.0
2020-03-07,Brasil,Sao Paulo,137762.0,12252023,2017.0,11244.0
2020-03-07,Estados Unidos,New York,216730.0,8398748,2018.0,25805.0
2020-03-07,España,Madrid,72168.0,3266126,2020.0,22096.0
2020-04-07,Colombia,Bogotá,35266.0,7743955,2020.0,4554.0
2020-04-07,Argentina,Buenos Aires,40282.0,3075646,2020.0,13097.0
2020-04-07,Brasil,Brasilia,57854.0,3015268,2019.0,19187.0
2020-04-07,Chile,Santiago de Chile,228208.0,7460708,2020.0,30588.0
2020-06-26,Ecuador,Quito,6261.0,2011388,2020.0,3113.0
2020-06-27,Ecuador,Quito,6372.0,2011388,2020.0,3168.0
2020-04-07,México,Ciudad de México,51658.0,8985339,2015.0,5749.0
2020-04-07,Perú,Lima,152920.0,9485405,2017.0,16122.0
2020-04-07,Uruguay,Montevideo,584.0,1351162,2020.0,432.0
2020-04-07,Brasil,Sao Paulo,139871.0,12252023,2017.0,11416.0
2020-04-07,Estados Unidos,New York,216969.0,8398748,2018.0,25833.0
2020-04-07,España,Madrid,72168.0,3266126,2020.0,22096.0
2020-05-07,Colombia,Bogotá,36544.0,7743955,2020.0,4719.0
2020-05-07,Argentina,Buenos Aires,41405.0,3075646,2020.0,13462.0
2020-05-07,Brasil,Brasilia,60383.0,3015268,2019.0,20026.0
2020-05-07,Chile,Santiago de Chile,229856.0,7460708,2020.0,30809.0
2020-06-28,Ecuador,Quito,6453.0,2011388,2020.0,3208.0
2020-06-29,Ecuador,Quito,6453.0,2011388,2020.0,3208.0
2020-05-07,México,Ciudad de México,52210.0,8985339,2015.0,5811.0
2020-05-07,Perú,Lima,153951.0,9485405,2017.0,16230.0
2020-05-07,Uruguay,Montevideo,584.0,1351162,2020.0,432.0
2020-05-07,Brasil,Sao Paulo,140231.0,12252023,2017.0,11446.0
2020-05-07,Estados Unidos,New York,217216.0,8398748,2018.0,25863.0
2020-05-07,España,Madrid,72269.0,3266126,2020.0,22127.0
2020-06-07,Colombia,Bogotá,37641.0,7743955,2020.0,4861.0
2020-06-07,Argentina,Buenos Aires,42818.0,3075646,2020.0,13922.0
2020-06-07,Brasil,Brasilia,62694.0,3015268,2019.0,20792.0
2020-06-07,Chile,Santiago de Chile,231171.0,7460708,2020.0,30985.0
2020-06-30,Ecuador,Quito,6453.0,2011388,2020.0,3208.0
2020-01-07,Ecuador,Quito,6453.0,2011388,2020.0,3208.0
2020-06-07,México,Ciudad de México,53423.0,8985339,2015.0,5946.0
2020-06-07,Perú,Lima,155281.0,9485405,2017.0,16371.0
2020-06-07,Uruguay,Montevideo,585.0,1351162,2020.0,433.0
2020-06-07,Brasil,Sao Paulo,142502.0,12252023,2017.0,11631.0
2020-06-07,Estados Unidos,New York,217488.0,8398748,2018.0,25895.0
2020-06-07,España,Madrid,72336.0,3266126,2020.0,22147.0
2020-07-07,Colombia,Bogotá,39248.0,7743955,2020.0,5068.0
2020-07-07,Argentina,Buenos Aires,44317.0,3075646,2020.0,14409.0
2020-07-07,Brasil,Brasilia,64314.0,3015268,2019.0,21329.0
2020-07-07,Chile,Santiago de Chile,232158.0,7460708,2020.0,31117.0
2020-02-07,Ecuador,Quito,7816.0,2011388,2020.0,3886.0
2020-03-07,Ecuador,Quito,8022.0,2011388,2020.0,3988.0
2020-07-07,México,Ciudad de México,54405.0,8985339,2015.0,6055.0
2020-07-07,Perú,Lima,156779.0,9485405,2017.0,16528.0
2020-07-07,Uruguay,Montevideo,590.0,1351162,2020.0,437.0
2020-07-07,Brasil,Sao Paulo,144573.0,12252023,2017.0,11800.0
2020-07-07,Estados Unidos,New York,217777.0,8398748,2018.0,25930.0
2020-07-07,España,Madrid,72409.0,3266126,2020.0,22170.0
2020-08-07,Colombia,Bogotá,40737.0,7743955,2020.0,5260.0
2020-08-07,Argentina,Buenos Aires,45923.0,3075646,2020.0,14931.0
2020-08-07,Brasil,Brasilia,65677.0,3015268,2019.0,21781.0
2020-08-07,Chile,Santiago de Chile,233845.0,7460708,2020.0,31344.0
2020-04-07,Ecuador,Quito,8022.0,2011388,2020.0,3988.0
2020-05-07,Ecuador,Quito,8022.0,2011388,2020.0,3988.0
2020-08-07,México,Ciudad de México,55344.0,8985339,2015.0,6159.0
2020-08-07,Perú,Lima,157665.0,9485405,2017.0,16622.0
2020-08-07,Uruguay,Montevideo,590.0,1351162,2020.0,437.0
2020-08-07,Brasil,Sao Paulo,146739.0,12252023,2017.0,11977.0
2020-08-07,Estados Unidos,New York,218052.0,8398748,2018.0,25962.0
2020-08-07,España,Madrid,72469.0,3266126,2020.0,22188.0
2020-09-07,Colombia,Bogotá,42347.0,7743955,2020.0,5468.0
2020-09-07,Argentina,Buenos Aires,47387.0,3075646,2020.0,15407.0
2020-09-07,Brasil,Brasilia,67297.0,3015268,2019.0,22319.0
2020-09-07,Chile,Santiago de Chile,235370.0,7460708,2020.0,31548.0
2020-06-07,Ecuador,Quito,8022.0,2011388,2020.0,3988.0
2020-07-07,Ecuador,Quito,8022.0,2011388,2020.0,3988.0
2020-09-07,México,Ciudad de México,56602.0,8985339,2015.0,6299.0
2020-09-07,Perú,Lima,158670.0,9485405,2017.0,16728.0
2020-09-07,Uruguay,Montevideo,592.0,1351162,2020.0,438.0
2020-09-07,Brasil,Sao Paulo,149431.0,12252023,2017.0,12196.0
2020-09-07,Estados Unidos,New York,218404.0,8398748,2018.0,26004.0
2020-09-07,España,Madrid,72532.0,3266126,2020.0,22207.0
2020-10-07,Colombia,Bogotá,45039.0,7743955,2020.0,5816.0
2020-10-07,Argentina,Buenos Aires,48837.0,3075646,2020.0,15879.0
2020-10-07,Brasil,Brasilia,68406.0,3015268,2019.0,22687.0
2020-10-07,Chile,Santiago de Chile,235370.0,7460708,2020.0,31548.0
2020-08-07,Ecuador,Quito,8022.0,2011388,2020.0,3988.0
2020-09-07,Ecuador,Quito,8022.0,2011388,2020.0,3988.0
2020-10-07,México,Ciudad de México,56602.0,8985339,2015.0,6299.0
2020-10-07,Perú,Lima,160278.0,9485405,2017.0,16897.0
2020-10-07,Uruguay,Montevideo,592.0,1351162,2020.0,438.0
2020-10-07,Brasil,Sao Paulo,151365.0,12252023,2017.0,12354.0
2020-10-07,Estados Unidos,New York,218710.0,8398748,2018.0,26041.0
2020-10-07,España,Madrid,72532.0,3266126,2020.0,22207.0
2020-11-07,Colombia,Bogotá,47524.0,7743955,2020.0,6137.0
2020-11-07,Argentina,Buenos Aires,50259.0,3075646,2020.0,16341.0
2020-11-07,Brasil,Brasilia,70712.0,3015268,2019.0,23451.0
2020-11-07,Chile,Santiago de Chile,238360.0,7460708,2020.0,31949.0
2020-10-07,Ecuador,Quito,8022.0,2011388,2020.0,3988.0
2020-11-07,Ecuador,Quito,9450.0,2011388,2020.0,4698.0
2020-11-07,México,Ciudad de México,57271.0,8985339,2015.0,6374.0
2020-11-07,Perú,Lima,161444.0,9485405,2017.0,17020.0
2020-11-07,Uruguay,Montevideo,594.0,1351162,2020.0,440.0
2020-11-07,Brasil,Sao Paulo,152806.0,12252023,2017.0,12472.0
2020-11-07,Estados Unidos,New York,219051.0,8398748,2018.0,26081.0
2020-11-07,España,Madrid,72532.0,3266126,2020.0,22207.0
2020-12-07,Colombia,Bogotá,49644.0,7743955,2020.0,6411.0
2020-12-07,Argentina,Buenos Aires,51340.0,3075646,2020.0,16692.0
2020-12-07,Brasil,Brasilia,72284.0,3015268,2019.0,23973.0
2020-12-07,Chile,Santiago de Chile,239791.0,7460708,2020.0,32141.0
2020-12-07,Ecuador,Quito,9450.0,2011388,2020.0,4698.0
2020-12-07,México,Ciudad de México,58114.0,8985339,2015.0,6468.0
2020-12-07,Perú,Lima,162367.0,9485405,2017.0,17118.0
2020-12-07,Uruguay,Montevideo,594.0,1351162,2020.0,440.0
2020-12-07,Brasil,Sao Paulo,154013.0,12252023,2017.0,12570.0
2020-12-07,Estados Unidos,New York,219301.0,8398748,2018.0,26111.0
2020-12-07,España,Madrid,72649.0,3266126,2020.0,22243.0
2020-07-13,Colombia,Bogotá,51281.0,7743955,2020.0,6622.0
2020-07-13,Argentina,Buenos Aires,52814.0,3075646,2020.0,17172.0
2020-07-13,Brasil,Brasilia,73654.0,3015268,2019.0,24427.0
2020-07-13,Chile,Santiago de Chile,240655.0,7460708,2020.0,32256.0
2020-07-13,Ecuador,Quito,9677.0,2011388,2020.0,4811.0
2020-07-13,Ecuador,Guayaquil,11256.0,2011388,2020.0,5596.0
2020-07-13,México,Ciudad de México,58114.0,8985339,2015.0,6468.0
2020-07-13,Perú,Lima,163857.0,9485405,2017.0,17275.0
2020-07-13,Uruguay,Montevideo,602.0,1351162,2020.0,446.0
2020-07-13,Brasil,Sao Paulo,158802.0,12252023,2017.0,12961.0
2020-07-13,Estados Unidos,Miami,69803.0,2761581,2018.0,25276.0
2020-07-13,Estados Unidos,New York,219616.0,8398748,2018.0,26149.0
2020-07-13,España,Madrid,72695.0,3266126,2020.0,22257.0
2020-07-14,Colombia,Bogotá,53131.0,7743955,2020.0,6861.0
2020-07-14,Argentina,Buenos Aires,54435.0,3075646,2020.0,17699.0
2020-07-14,Brasil,Brasilia,75379.0,3015268,2019.0,24999.0
2020-07-14,Chile,Santiago de Chile,241345.0,7460708,2020.0,32349.0
2020-07-14,Ecuador,Quito,9677.0,2011388,2020.0,4811.0
2020-07-14,Ecuador,Guayaquil,11256.0,2011388,2020.0,5596.0
2020-07-14,México,Ciudad de México,58855.0,8985339,2015.0,6550.0
2020-07-14,Perú,Lima,165298.0,9485405,2017.0,17427.0
2020-07-14,Uruguay,Montevideo,611.0,1351162,2020.0,452.0
2020-07-14,Brasil,Sao Paulo,160326.0,12252023,2017.0,13086.0
2020-07-14,Estados Unidos,Miami,72317.0,2761581,2018.0,26187.0
2020-07-14,Estados Unidos,New York,219982.0,8398748,2018.0,26192.0
2020-07-14,España,Madrid,72797.0,3266126,2020.0,22288.0
2020-07-15,Colombia,Bogotá,55056.0,7743955,2020.0,7110.0
2020-07-15,Argentina,Buenos Aires,56360.0,3075646,2020.0,18325.0
2020-07-15,Brasil,Brasilia,77621.0,3015268,2019.0,25743.0
2020-07-15,Chile,Santiago de Chile,242572.0,7460708,2020.0,32513.0
2020-07-15,Ecuador,Quito,9677.0,2011388,2020.0,4811.0
2020-07-15,Ecuador,Guayaquil,11256.0,2011388,2020.0,5596.0
2020-07-15,México,Ciudad de México,60474.0,8985339,2015.0,6730.0
2020-07-15,Perú,Lima,167098.0,9485405,2017.0,17616.0
2020-07-15,Uruguay,Montevideo,626.0,1351162,2020.0,463.0
2020-07-15,Brasil,Sao Paulo,162244.0,12252023,2017.0,13242.0
2020-07-15,Estados Unidos,Miami,75425.0,2761581,2018.0,27312.0
2020-07-15,Estados Unidos,New York,220367.0,8398748,2018.0,26238.0
2020-07-15,España,Madrid,72882.0,3266126,2020.0,22315.0
2020-07-16,Colombia,Bogotá,56830.0,7743955,2020.0,7339.0
2020-07-16,Argentina,Buenos Aires,57893.0,3075646,2020.0,18823.0
2020-07-16,Brasil,Brasilia,79400.0,3015268,2019.0,26333.0
2020-07-16,Chile,Santiago de Chile,244074.0,7460708,2020.0,32715.0
2020-07-16,Ecuador,Quito,10386.0,2011388,2020.0,5164.0
2020-07-16,Ecuador,Guayaquil,11567.0,2011388,2020.0,5751.0
2020-07-16,México,Ciudad de México,61351.0,8985339,2015.0,6828.0
2020-07-16,Perú,Lima,168929.0,9485405,2017.0,17809.0
2020-07-16,Uruguay,Montevideo,633.0,1351162,2020.0,468.0
2020-07-16,Brasil,Sao Paulo,163624.0,12252023,2017.0,13355.0
2020-07-16,Estados Unidos,Miami,77867.0,2761581,2018.0,28197.0
2020-07-16,Estados Unidos,New York,220734.0,8398748,2018.0,26282.0
2020-07-16,España,Madrid,73026.0,3266126,2020.0,22359.0
2020-07-17,Colombia,Bogotá,58917.0,7743955,2020.0,7608.0
2020-07-17,Argentina,Buenos Aires,59682.0,3075646,2020.0,19405.0
2020-07-17,Brasil,Brasilia,81163.0,3015268,2019.0,26917.0
2020-07-17,Chile,Santiago de Chile,245161.0,7460708,2020.0,32860.0
2020-07-17,Ecuador,Quito,10386.0,2011388,2020.0,5164.0
2020-07-17,Ecuador,Guayaquil,11567.0,2011388,2020.0,5751.0
2020-07-17,México,Ciudad de México,62076.0,8985339,2015.0,6909.0
2020-07-17,Perú,Lima,170749.0,9485405,2017.0,18001.0
2020-07-17,Uruguay,Montevideo,638.0,1351162,2020.0,472.0
2020-07-17,Brasil,Sao Paulo,165094.0,12252023,2017.0,13475.0
2020-07-17,Estados Unidos,Miami,81026.0,2761581,2018.0,29340.0
2020-07-17,Estados Unidos,New York,221121.0,8398748,2018.0,26328.0
2020-07-17,España,Madrid,73026.0,3266126,2020.0,22359.0
2020-07-18,Colombia,Bogotá,60394.0,7743955,2020.0,7799.0
2020-07-18,Argentina,Buenos Aires,61226.0,3075646,2020.0,19907.0
2020-07-18,Brasil,Brasilia,82412.0,3015268,2019.0,27332.0
2020-07-18,Chile,Santiago de Chile,245983.0,7460708,2020.0,32970.0
2020-07-18,Ecuador,Quito,10534.0,2011388,2020.0,5237.0
2020-07-18,Ecuador,Guayaquil,11629.0,2011388,2020.0,5782.0
2020-07-18,México,Ciudad de México,62789.0,8985339,2015.0,6988.0
2020-07-18,Perú,Lima,172414.0,9485405,2017.0,18177.0
2020-07-18,Uruguay,Montevideo,645.0,1351162,2020.0,477.0
2020-07-18,Brasil,Sao Paulo,166073.0,12252023,2017.0,13555.0
2020-07-18,Estados Unidos,Miami,84238.0,2761581,2018.0,30504.0
2020-07-18,Estados Unidos,New York,221419.0,8398748,2018.0,26363.0
2020-07-18,España,Madrid,73026.0,3266126,2020.0,22359.0
2020-07-19,Colombia,Bogotá,63265.0,7743955,2020.0,8170.0
2020-07-19,Argentina,Buenos Aires,62971.0,3075646,2020.0,20474.0
2020-07-19,Brasil,Brasilia,84287.0,3015268,2019.0,27953.0
2020-07-19,Chile,Santiago de Chile,246946.0,7460708,2020.0,33100.0
2020-07-19,Ecuador,Quito,10534.0,2011388,2020.0,5237.0
2020-07-19,Ecuador,Guayaquil,11629.0,2011388,2020.0,5782.0
2020-07-19,México,Ciudad de México,63527.0,8985339,2015.0,7070.0
2020-07-19,Perú,Lima,173523.0,9485405,2017.0,18294.0
2020-07-19,Uruguay,Montevideo,649.0,1351162,2020.0,480.0
2020-07-19,Brasil,Sao Paulo,166348.0,12252023,2017.0,13577.0
2020-07-19,Estados Unidos,Miami,87035.0,2761581,2018.0,31516.0
2020-07-19,Estados Unidos,New York,221703.0,8398748,2018.0,26397.0
